"time","H_stock","der(H_stock)","X_center","X_continuous_level","X_cycle_time","X_phase","X_step_index","X_step_progress","X_triangle","X_within_step","consumption_rate","hoard_propensity","hoarding_flow","investment_rate","profit_mass","profit_rate","profit_share","saving_rate","utilization_rate","wage_mass","wage_share"
0.8333333339459276,0.00321637391645372,-6.432823353895316e-14,2,0.02222222223855807,300,0.8333333339459276,0,7.080178402285586e-05,0.005555555559639517,0.02222222223855807,0.164999999984458,-1.000011740082129e-10,-6.432823353895316e-14,0.134999999998193,0.2250000000169886,0.07500000000566286,0.2500000000333337,0.134999999998193,0.8999999999479529,0.6749999999309643,0.7499999999666662
0.84,0.003216371585139563,-6.992134919398899e-07,2,0.0224,300,0.84,0,7.105395382528412e-05,0.0056,0.0224,0.1648312566048656,-0.001086960062653255,-6.992134919398899e-07,0.1349804403018704,0.2251846561492478,0.07506155204974926,0.2503623201635761,0.1349804403018704,0.899435090720208,0.6742504345709602,0.7496376798364239
0.88,0.003216260399491851,-4.857997560907266e-06,2,0.02346666666666667,300,0.88,0,7.258594461317935e-05,0.005866666666666667,0.02346666666666667,0.16383535731835,-0.007552245399151758,-4.857997560907266e-06,0.1348674449895413,0.2262830214858694,0.07542767382862314,0.2525174629961296,0.1348674449895413,0.8961084069236738,0.6698253854378043,0.7474825370038705
0.92,0.003215985033577963,-8.951633457482499e-06,2,0.02453333333333333,300,0.92,0,7.415096412932698e-05,0.006133333333333334,0.02453333333333333,0.1628676198668518,-0.01391740534240501,-8.951633457482499e-06,0.1347616872297939,0.2273644755040009,0.07578815850133364,0.2546394346734269,0.1347616872297939,0.8928879212899371,0.6655234457859363,0.7453605653265731
0.96,0.003215548829982928,-1.297663386589011e-05,2,0.0256,300,0.96,0,7.574972434482019e-05,0.006399999999999999,0.0256,0.1619277349982099,-0.02017794558877683,-1.297663386589011e-05,0.1346628380351378,0.2284283306256674,0.07614277687522249,0.2567268949126756,0.1346628380351378,0.8897717191000428,0.6613433884743753,0.7432731050873244
1,0.003214956210566962,-1.692963078490916e-05,2,0.02666666666666667,300,1,0,7.738295257370131e-05,0.006666666666666667,0.02666666666666667,0.161015402782338,-0.02632948892004286,-1.692963078490916e-05,0.13457057569773,0.2294739107685481,0.07649130358951604,0.2587785252292473,0.13457057569773,0.886757935440204,0.6572840246716558,0.7412214747707526
1.04,0.003214205943054952,-2.080734125550996e-05,2,0.02773333333333334,300,1.04,0,7.905139180280907e-05,0.006933333333333334,0.02773333333333334,0.1601303325945024,-0.03236777858069286,-2.080734125550996e-05,0.1344845858522176,0.2305005515910079,0.07683351719700263,0.2607930297694606,0.1344845858522176,0.8838447553401598,0.653344203749152,0.7392069702305395
1.08,0.003213313011731085,-2.460670350978443e-05,2,0.0288,300,1.08,0,8.07558010299525e-05,0.007200000000000001,0.0288,0.1592722436534107,-0.03828868121460759,-2.460670350978443e-05,0.1344045620177715,0.231507601582084,0.07716920052736133,0.26276913612907,0.1344045620177715,0.8810304170135466,0.6495228154314626,0.73723086387093
1.12,0.003212279229089474,-2.832471498950902e-05,2,0.02986666666666667,300,1.12,0,8.249695560802461e-05,0.007466666666666667,0.02986666666666667,0.1584408644823098,-0.04408818936568243,-2.832471498950902e-05,0.1343302052505384,0.2324944216534198,0.07749814055113995,0.2647055961569444,0.1343302052505384,0.8783132091985446,0.6458187875451248,0.7352944038430556
1.16,0.003211100160513773,-3.195842524961782e-05,2,0.03093333333333333,300,1.16,0,8.427564759788675e-05,0.007733333333333333,0.03093333333333333,0.157635932895163,-0.04976242354972898,-3.195842524961782e-05,0.1342612242402015,0.2334603854979606,0.07782012849932021,0.2666011867434251,0.1342612242402015,0.8756914714060934,0.6422310859081327,0.7333988132565749
1.2,0.003209775806003981,-3.550502104078724e-05,2,0.032,300,1.2,0,8.609268612758125e-05,0.008,0.032,0.1568571962651142,-0.05530763390759885,-3.550502104078724e-05,0.1341973356569456,0.2344048804016385,0.07813496013387948,0.2684547105928689,0.1341973356569456,0.8731635957661795,0.6387587153645411,0.7315452894071311
1.24,0.003208306165560101,-3.896179933844512e-05,2,0.03306666666666667,300,1.24,0,8.794889776020387e-05,0.008266666666666667,0.03306666666666667,0.1561044113822955,-0.06072020145191354,-3.896179933844512e-05,0.1341382641600223,0.2353273074866347,0.07844243582887825,0.2702649969798849,0.1341382641600223,0.8707280266269535,0.6354007191403187,0.7297350030201151
1.28,0.003206700916906965,-4.232629650882727e-05,2,0.03413333333333333,300,1.28,0,8.984512686927015e-05,0.008533333333333334,0.03413333333333333,0.1553773448100325,-0.06599663892205646,-4.232629650882727e-05,0.1340837428405681,0.2362270827269395,0.07874236090897982,0.2720309024887907,0.1340837428405681,0.8683832629518018,0.6321561802248623,0.7279690975112093
